"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000185504",703.877010613593,-0.250816864585358,0.0761835173174885,-3.292272048035,0.000993814263097775,0.00228606752138833,"FAAP100","80233","FA core complex associated protein 100"
"ENSG00000182446",2908.79567830287,-0.0635726687070113,0.0471516803629599,-1.3482588153306,0.177575153509606,0.262524085908774,"NPLOC4","55666","NPL4 homolog, ubiquitin recognition factor"
"ENSG00000182612",64.4834472189814,-0.156182182146078,0.238148239357556,-0.655819176187929,0.511940476570668,0.623397400950054,"TSPAN10","83882","tetraspanin 10"
"ENSG00000185527",3.04860093712848,-1.54758986093875,1.08953947760109,-1.42040733057803,0.15548912990277,0.233884343387123,"PDE6G","5148","phosphodiesterase 6G"
"ENSG00000204237",128.015249771093,0.447184624493941,0.163105805453897,2.74168429044875,0.00611250608377223,0.0125015424177956,"OXLD1","339229","oxidoreductase like domain containing 1"
"ENSG00000185298",532.907572477784,0.00131987617898842,0.089683052253679,0.0147171192975791,0.988257861613169,0.991649453202204,"CCDC137","339230","coiled-coil domain containing 137"
"ENSG00000214087",451.440368885462,0.17684053478012,0.0903245294783603,1.95783510638144,0.0502493645550854,0.0861317647856066,"ARL16","339231","ARF like GTPase 16"
"ENSG00000185359",1554.64824255026,-0.0983050422313132,0.0563605339170587,-1.74421772469333,0.0811211317658697,0.132223317846205,"HGS","9146","hepatocyte growth factor-regulated tyrosine kinase substrate"
"ENSG00000262814",169.069384479486,-0.285046331801759,0.153792404376953,-1.85344869895587,0.063818072736144,0.106517639409433,"MRPL12","6182","mitochondrial ribosomal protein L12"
"ENSG00000183048",35.0216542042619,-0.933602008078961,0.306284011323652,-3.04815783247797,0.00230248960068471,0.00503025374071912,"SLC25A10","1468","solute carrier family 25 member 10"
"ENSG00000225663",1404.55387310092,0.372186458561531,0.0587166864993072,6.33868293242199,2.31737579791971e-10,9.79451806989984e-10,"MCRIP1","348262","MAPK regulated corepressor interacting protein 1"
"ENSG00000182676",0.303115746334759,-0.175813779236037,3.10012819457499,-0.0567117771270553,0.95477479232529,NA,"PPP1R27","116729","protein phosphatase 1 regulatory subunit 27"
"ENSG00000185624",18651.0542039224,-0.126455655061554,0.033831076229763,-3.73785492967275,0.000185596979236406,0.000467817390112221,"P4HB","5034","prolyl 4-hydroxylase subunit beta"
"ENSG00000141522",4633.85740764287,0.0127061749824306,0.0465305627088072,0.273071595156651,0.784798180989194,0.850224303455089,"ARHGDIA","396","Rho GDP dissociation inhibitor alpha"
"ENSG00000183684",814.391655022443,-0.316664331806937,0.0729583658351177,-4.3403429912696,1.42260486715886e-05,4.04755801779678e-05,"ALYREF","10189","Aly/REF export factor"
"ENSG00000141552",645.571320258314,0.0273344156443462,0.0839116366806967,0.325752383407322,0.744611707756639,0.820369839942988,"ANAPC11","51529","anaphase promoting complex subunit 11"
"ENSG00000185813",724.757287499042,0.432149120597254,0.0736662067419616,5.86631428045411,4.45588845630937e-09,1.72274092521216e-08,"PCYT2","5833","phosphate cytidylyltransferase 2, ethanolamine"
"ENSG00000187531",196.066839883853,-0.260624807529398,0.134347398155658,-1.93993193100347,0.052387962875277,0.0894144524442192,"SIRT7","51547","sirtuin 7"
"ENSG00000197063",1329.11793708827,1.50802309724349,0.0643482369889685,23.4353444291257,1.8650031657227e-121,1.10387215487635e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000183010",1211.01584755526,-0.998968128960477,0.076202693530885,-13.1093545736096,2.91064877101581e-39,3.83695363034266e-38,"PYCR1","5831","pyrroline-5-carboxylate reductase 1"
"ENSG00000185105",2.6034062082599,-0.359484005490433,1.0967747314548,-0.327764667785152,0.743089603871565,0.819182779703726,"MYADML2","255275","myeloid associated differentiation marker like 2"
"ENSG00000185269",3.65189420718635,0.957531642375568,0.980885775413757,0.976190772031191,0.328969935329776,0.439149135153062,"NOTUM","147111","notum, palmitoleoyl-protein carboxylesterase"
"ENSG00000169696",280.829905678762,-0.0926479368015662,0.110989825373398,-0.834742612576201,0.403862643478932,0.518478017386106,"ASPSCR1","79058","ASPSCR1 tether for SLC2A4, UBX domain containing"
"ENSG00000169689",316.164290858378,0.0320880015277538,0.106510732525218,0.30126542900413,0.763212100665537,0.834654784058062,"CENPX","201254","centromere protein X"
"ENSG00000169683",156.716541673867,-0.152012958717224,0.143593216921822,-1.05863606913957,0.289765553607752,0.394764718901003,"LRRC45","201255","leucine rich repeat containing 45"
"ENSG00000169750",154.197773533724,-0.368748392070251,0.14916620558398,-2.47206390097955,0.0134335501834758,0.0258666922660133,"RAC3","5881","Rac family small GTPase 3"
"ENSG00000169738",296.921972774001,-0.179340741201548,0.108034387345501,-1.6600338615149,0.0969076407112693,0.154619985796545,"DCXR","51181","dicarbonyl and L-xylulose reductase"
"ENSG00000169733",458.638111689969,0.0350042276302326,0.0873597106689756,0.400690745907699,0.688647824913723,0.776058391464937,"RFNG","5986","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"ENSG00000169727",1577.79669805532,-0.24968552558898,0.0554472316594119,-4.50311977922883,6.69631172342889e-06,1.97657204446014e-05,"GPS1","2873","G protein pathway suppressor 1"
"ENSG00000169718",766.197169113609,-0.0765793968061447,0.0727668903242679,-1.05239342322981,0.292619084849329,0.397733106382865,"DUS1L","64118","dihydrouridine synthase 1 like"
"ENSG00000169710",4832.13288594737,0.165602455503411,0.0602813674993518,2.74715824098038,0.00601141230253633,0.0123135781118527,"FASN","2194","fatty acid synthase"
"ENSG00000176155",256.428345670286,0.418230245769904,0.115140988173643,3.63233156501293,0.000280871906683424,0.000692569877982316,"CCDC57","284001","coiled-coil domain containing 57"
"ENSG00000141526",5533.47882925722,0.20673246811792,0.0456941279670716,4.52426771918913,6.06049709275868e-06,1.79609101454007e-05,"SLC16A3","9123","solute carrier family 16 member 3"
"ENSG00000141551",1985.79130576698,-0.122277902387067,0.0500697278517711,-2.4421523270321,0.0145999848152153,0.0279701775908804,"CSNK1D","1453","casein kinase 1 delta"
"ENSG00000173762",1.25201689047802,-0.674099304304374,1.60968785667445,-0.41877641153176,0.675379545582056,0.766085102962237,"CD7","924","CD7 molecule"
"ENSG00000141574",28.9208324991813,-1.08461026791697,0.341407269937369,-3.17688099645897,0.00148868108169612,0.00333438842201786,"SECTM1","6398","secreted and transmembrane 1"
"ENSG00000182459",0.144923387344288,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"TEX19","400629","testis expressed 19"
"ENSG00000181396",508.939480348618,0.22865851724083,0.0919371060268578,2.48711893513411,0.0128782337084978,0.0249145981091941,"OGFOD3","79701","2-oxoglutarate and iron dependent oxygenase domain containing 3"
"ENSG00000169660",82.0782968850672,0.547215110819991,0.21240030404931,2.57633864164786,0.00998527986287298,0.0197031804283066,"HEXD","284004","hexosaminidase D"
"ENSG00000178927",679.792639503108,0.504141788755182,0.0751511487285964,6.70837102671388,1.96809006455673e-11,8.95790962675634e-11,"CYBC1","79415","cytochrome b-245 chaperone 1"
"ENSG00000141562",774.089184637839,1.07582186967503,0.0745848361802594,14.4241366579521,3.6480614573963e-47,5.84403584338116e-46,"NARF","26502","nuclear prelamin A recognition factor"
"ENSG00000141568",860.739822003319,0.129341104206963,0.0751355800504922,1.72143615741096,0.0851717078190387,0.138046918490816,"FOXK2","3607","forkhead box K2"
"ENSG00000141580",1568.5243081425,0.112520355932349,0.0552932080487505,2.03497608301444,0.0418532795670006,0.0729635242794482,"WDR45B","56270","WD repeat domain 45B"
"ENSG00000141542",213.178736412264,0.00870679032406483,0.127917169268832,0.0680658458425274,0.945733218348312,0.962916488567697,"RAB40B","10966","RAB40B, member RAS oncogene family"
"ENSG00000141560",250.601570453375,-1.27905893469233,0.121935127180475,-10.4896674507847,9.63669631302317e-26,8.34953734634542e-25,"FN3KRP","79672","fructosamine 3 kinase related protein"
"ENSG00000167363",55.1219828996117,0.075663185240105,0.247651496964104,0.305522826098935,0.759967987804795,0.832001797969623,"FN3K","64122","fructosamine 3 kinase"
"ENSG00000141556",1160.21656893707,0.123335626391476,0.0609064665237915,2.02500052015491,0.0428673108170078,0.0745549240997239,"TBCD","6904","tubulin folding cofactor D"
"ENSG00000141579",0.207974888783441,-1.13759906922418,3.81294567184687,-0.298351764522563,0.765434699792698,NA,"ZNF750","79755","zinc finger protein 750"
"ENSG00000175711",57.9218184371386,-0.653404061200885,0.233817350772336,-2.79450630606577,0.00519790270023518,0.0107608779317413,"QTGAL","146712","queuosine-tRNA galactosyltransferase"
"ENSG00000176845",711.141201929734,0.485066819623985,0.0748326580749349,6.48202044538169,9.05023721085907e-11,3.92763239144997e-10,"METRNL","284207","meteorin like, glial cell differentiation regulator"
"ENSG00000173213",1.31090414403945,-2.71961252193964,1.76626428167236,-1.53975401651933,0.123620324502811,0.191397871890159,"TUBB8B","260334","tubulin beta 8B"
"ENSG00000101557",1772.97658996374,-0.45880183219549,0.0524230233365737,-8.75191476939103,2.09762804266594e-18,1.34940384516851e-17,"USP14","9097","ubiquitin specific peptidase 14"
"ENSG00000079134",147.341104836657,-0.877754506759863,0.153453119301146,-5.72001736267935,1.06513168276357e-08,4.01173287517748e-08,"THOC1","9984","THO complex subunit 1"
"ENSG00000158270",85.4575129635868,1.30650084873602,0.204311470959439,6.39465245196828,1.60912932594123e-10,6.87202202426017e-10,"COLEC12","81035","collectin subfamily member 12"
"ENSG00000079101",0.182309748120255,-1.1375983718191,4.01614646352346,-0.283256196493655,0.776980452872991,NA,"CLUL1","27098","clusterin like 1"
"ENSG00000176890",325.036329396194,-2.896947819574,0.131029403215476,-22.1091430509685,2.58123720988726e-108,1.2808846464417e-106,"TYMS","7298","thymidylate synthetase"
"ENSG00000132199",103.223089046243,0.02583842619346,0.188854800934655,0.136816358734774,0.891175952839462,0.926048874917013,"ENOSF1","55556","enolase superfamily member 1"
"ENSG00000176105",1304.20464458746,0.196611471585178,0.060823773658796,3.23247736465863,0.00122721857936731,0.00278751637503106,"YES1","7525","YES proto-oncogene 1, Src family tyrosine kinase"
"ENSG00000101574",161.871468816454,0.285901510929417,0.149225411209935,1.91590365616216,0.0553773600363251,0.0940050140768671,"METTL4","64863","methyltransferase 4, N6-adenosine"
"ENSG00000080986",148.756742367977,-2.86499764587686,0.189252774396995,-15.138471047547,9.02884539225799e-52,1.61098212337891e-50,"NDC80","10403","NDC80 kinetochore complex component"
"ENSG00000101596",1946.34928941625,0.527762074786056,0.052923011610432,9.97226081295088,2.01587022378985e-23,1.61939127271746e-22,"SMCHD1","23347","structural maintenance of chromosomes flexible hinge domain containing 1"
"ENSG00000132205",12.3154083700823,1.3351150696934,0.544949934080871,2.44997748636349,0.0142865147171497,0.0274266841085519,"EMILIN2","84034","elastin microfibril interfacer 2"
"ENSG00000101577",1458.76033776367,0.921248546761347,0.0650118839342431,14.1704637831008,1.39575660340744e-45,2.17678950486972e-44,"LPIN2","9663","lipin 2"
"ENSG00000101605",1.8235458405907,-0.86597777041949,1.34480399596957,-0.643943483968562,0.519612082884964,0.630551080902314,"MYOM1","8736","myomesin 1"
"ENSG00000101608",4583.60540756295,-0.236940446550854,0.0453147696333316,-5.22876864360292,1.70642742927882e-07,5.83917516896013e-07,"MYL12A","10627","myosin light chain 12A"
"ENSG00000118680",5394.99010588786,-0.307351912104488,0.0403900650206034,-7.60959191196411,2.74962716295989e-14,1.46243251994597e-13,"MYL12B","103910","myosin light chain 12B"
"ENSG00000177426",742.687698794261,1.29787326839471,0.0778951806835258,16.661791615424,2.48468550232214e-62,5.58220959347922e-61,"TGIF1","7050","TGFB induced factor homeobox 1"
"ENSG00000170579",2.97401945326568,1.25026566119237,1.08279961001133,1.1546602433476,0.248229586136651,0.34798893184457,"DLGAP1","9229","DLG associated protein 1"
"ENSG00000198081",117.730288860689,-0.127050540835326,0.170502743003472,-0.745152474366579,0.456179549778608,0.570630979853771,"ZBTB14","7541","zinc finger and BTB domain containing 14"
"ENSG00000082397",651.43755533018,-1.28300113431558,0.0823090853946685,-15.587600423011,8.83919109719762e-55,1.68964978457196e-53,"EPB41L3","23136","erythrocyte membrane protein band 4.1 like 3"
"ENSG00000206432",240.130825727163,0.308867570841902,0.119314352149669,2.58868749045761,0.00963424837611699,0.0190487728155637,"TMEM200C","645369","transmembrane protein 200C"
"ENSG00000154655",0.691852631705051,-3.01127762156978,2.27595057903325,-1.32308568090651,0.185806885998555,0.273023119226989,"L3MBTL4","91133","L3MBTL histone methyl-lysine binding protein 4"
"ENSG00000088756",220.275890011078,2.00230856877415,0.145572398301296,13.7547268035655,4.77079453678461e-43,7.01716266298718e-42,"ARHGAP28","79822","Rho GTPase activating protein 28"
"ENSG00000101680",1483.65753729879,0.455072744534575,0.05964372838876,7.62985072912267,2.35025683496652e-14,1.25591317018624e-13,"LAMA1","284217","laminin subunit alpha 1"
"ENSG00000173482",923.085407967826,0.198025497218261,0.0657661262211102,3.01105612564873,0.00260340726403057,0.00564416243855288,"PTPRM","5797","protein tyrosine phosphatase receptor type M"
"ENSG00000206418",565.104492257708,0.623469221375755,0.0827952750096743,7.5302512287435,5.06427891678825e-14,2.66466771423153e-13,"RAB12","201475","RAB12, member RAS oncogene family"
"ENSG00000168502",1204.74190356515,-0.938929529373274,0.0694993731702317,-13.5098992486373,1.36708409687929e-41,1.93359744911775e-40,"MTCL1","23255","microtubule crosslinking factor 1"
"ENSG00000178127",8.70170218133984,0.698644306418059,0.601606782023661,1.16129725809936,0.245521034186556,0.345012299946745,"NDUFV2","4729","NADH:ubiquinone oxidoreductase core subunit V2"
"ENSG00000101745",918.790295193851,0.953062088133807,0.07051656499339,13.5154355323908,1.26803032723831e-41,1.79867477986893e-40,"ANKRD12","23253","ankyrin repeat domain 12"
"ENSG00000128791",3392.66003764589,-0.587270054624713,0.0459610099876594,-12.7775707013923,2.18797254837371e-37,2.73738025619115e-36,"TWSG1","57045","twisted gastrulation BMP signaling modulator 1"
"ENSG00000017797",2070.91960333359,0.290900972379185,0.0508578674633044,5.71988144389025,1.06598406613838e-08,4.01391751833098e-08,"RALBP1","10928","ralA binding protein 1"
"ENSG00000154845",1414.66080548305,-0.217741562970382,0.0585026621326246,-3.72190862830763,0.000197722575311401,0.000496597701932417,"PPP4R1","9989","protein phosphatase 4 regulatory subunit 1"
"ENSG00000168461",955.994384502863,1.31456313716584,0.0686638214014864,19.1449166436488,1.06709218010308e-81,3.35326323035378e-80,"RAB31","11031","RAB31, member RAS oncogene family"
"ENSG00000168454",0.562848076992102,0.842991252996803,2.52208253769601,0.334244117865745,0.738195355184881,0.8156175983743,"TXNDC2","84203","thioredoxin domain containing 2"
"ENSG00000101558",1918.12321369899,0.238965709180376,0.056123376217941,4.25786410732692,2.06389338252423e-05,5.76419569293957e-05,"VAPA","9218","VAMP associated protein A"
"ENSG00000154856",33.0237651765277,-3.34225410354465,0.430645598190908,-7.76103161761102,8.42413104035471e-15,4.59322394645756e-14,"APCDD1","147495","APC down-regulated 1"
"ENSG00000134265",367.863443135131,-0.415196292533298,0.0987730598933918,-4.20353781670255,2.62775225714833e-05,7.26464317498632e-05,"NAPG","8774","NSF attachment protein gamma"
"ENSG00000154864",1374.01910088605,2.35786042990103,0.0676832762446599,34.8366769566221,6.77554372562899e-266,2.21906585396267e-263,"PIEZO2","63895","piezo type mechanosensitive ion channel component 2"
"ENSG00000141404",11.0979249079907,1.26260217142705,0.567147289960052,2.2262332797464,0.0259985598990997,0.0473045402213495,"GNAL","2774","G protein subunit alpha L"
"ENSG00000255112",808.65659776885,1.31827003154932,0.0756335826937341,17.4296917400759,4.91100043676107e-68,1.23302085923313e-66,"CHMP1B","57132","charged multivesicular body protein 1B"
"ENSG00000154889",133.111515504762,0.367322418976271,0.155603309284655,2.36063372086968,0.0182437396978366,0.0342648446115351,"MPPE1","65258","metallophosphoesterase 1"
"ENSG00000141401",67.2112451162687,-1.31516218102893,0.22626726823428,-5.81242789243027,6.1573209003909e-09,2.35705442675223e-08,"IMPA2","3613","inositol monophosphatase 2"
"ENSG00000176014",5059.66070673934,-1.58287883735292,0.0526625745745175,-30.0569968358298,1.76884773481787e-198,3.17918023362753e-196,"TUBB6","84617","tubulin beta 6 class V"
"ENSG00000141385",717.543284797606,-0.112480028695155,0.0732816703586373,-1.53489990259069,0.12480841747072,0.192994067430854,"AFG3L2","10939","AFG3 like matrix AAA peptidase subunit 2"
"ENSG00000141391",30.9219129030854,-1.21016575367815,0.329882636012695,-3.6684736374896,0.000244002847976184,0.00060652959579575,"PRELID3A","10650","PRELI domain containing 3A"
"ENSG00000134278",732.622615182336,0.321853522037807,0.0730364808340443,4.40675013859352,1.04933114463627e-05,3.03176679271699e-05,"SPIRE1","56907","spire type actin nucleation factor 1"
"ENSG00000128789",470.38964291259,0.18982535502082,0.0882703061757388,2.15050069774193,0.0315156308606727,0.0562798215951284,"PSMG2","56984","proteasome assembly chaperone 2"
"ENSG00000101624",93.5543739630288,0.593370482028645,0.188523858385702,3.14745564359639,0.00164698092272719,0.00366664725666969,"CEP76","79959","centrosomal protein 76"
"ENSG00000175354",226.45265791432,-0.381363848477816,0.122015239225646,-3.12554276742884,0.00177477261269231,0.00393865363135963,"PTPN2","5771","protein tyrosine phosphatase non-receptor type 2"
"ENSG00000085415",476.299528052192,-1.09748280334464,0.0921984293312173,-11.9034869824301,1.13503325680078e-32,1.23545938986188e-31,"SEH1L","81929","SEH1 like nucleoporin"
"ENSG00000101639",343.572090447493,-0.476328522194369,0.100101974589406,-4.75843282960353,1.95101793836244e-06,6.06242934336615e-06,"CEP192","55125","centrosomal protein 192"
"ENSG00000168675",2.23139503463175,1.2303234313786,1.27257807220193,0.966796032600014,0.333646008179278,0.444358835039418,"LDLRAD4","753","low density lipoprotein receptor class A domain containing 4"
"ENSG00000177150",243.945372188996,0.0949210597988835,0.122656922504628,0.773874461062742,0.439005033640584,0.554038036118764,"FAM210A","125228","family with sequence similarity 210 member A"
"ENSG00000101654",828.940257753865,0.450777853997383,0.0690748253583513,6.52593548602991,6.75784049575526e-11,2.9597935579923e-10,"RNMT","8731","RNA guanine-7 methyltransferase"
"ENSG00000185231",0.13581866357583,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"MC2R","4158","melanocortin 2 receptor"
"ENSG00000175322",18.6977379830897,-1.48426079048694,0.429512128110204,-3.45569005703631,0.000548886077487251,0.00130391408929837,"ZNF519","162655","zinc finger protein 519"
"ENSG00000067900",2149.63979141131,-0.222890867396544,0.0537236316568764,-4.14884214864902,3.34161121921721e-05,9.12857574584305e-05,"ROCK1","6093","Rho associated coiled-coil containing protein kinase 1"
"ENSG00000141449",1.38454410880531,-0.226555107451893,1.53219476183284,-0.147863126213069,0.882450789280925,0.920096196138823,"GREB1L","80000","GREB1 like retinoic acid receptor coactivator"
"ENSG00000141446",213.671750890109,0.326646346893834,0.132036695437858,2.4739058017971,0.0133644929450388,0.0257572769744975,"ESCO1","114799","establishment of sister chromatid cohesion N-acetyltransferase 1"
"ENSG00000167088",665.949159027237,-0.155902831381971,0.0770792121922354,-2.02263135478278,0.0431111690161873,0.0749171570523015,"SNRPD1","6632","small nuclear ribonucleoprotein D1 polypeptide"
"ENSG00000158201",72.7614551376993,0.0959471844024216,0.213786374723746,0.448799342457647,0.653576413120848,0.747567650490885,"ABHD3","171586","abhydrolase domain containing 3, phospholipase"
"ENSG00000101752",1965.61431789398,0.614400598236064,0.055010346606025,11.1688188884956,5.79462595341252e-29,5.58908359302315e-28,"MIB1","57534","MIB E3 ubiquitin protein ligase 1"
"ENSG00000141448",143.913489255147,-0.940271982497304,0.156595261367364,-6.00447276812211,1.91954626897639e-09,7.61719787619117e-09,"GATA6","2627","GATA binding protein 6"
"ENSG00000212710",0.967721528609245,-1.10842048537752,1.85593040640283,-0.597231707370897,0.550352692602368,0.658101256273728,"CTAGE1","64693","cutaneous T cell lymphoma-associated antigen 1"
"ENSG00000101773",298.761691388598,-0.440158972689647,0.111192617478844,-3.958526947829,7.54134335523078e-05,0.000198401139538363,"RBBP8","5932","RB binding protein 8, endonuclease"
"ENSG00000134508",635.327295535804,1.94224858518411,0.0933068874395559,20.8157043759744,3.11927556326757e-96,1.28772782216911e-94,"CABLES1","91768","Cdk5 and Abl enzyme substrate 1"
"ENSG00000134490",182.426240808072,0.152184834870467,0.136350835170416,1.11612689926146,0.264367819445548,0.36570798976802,"SLC35D4","85019","solute carrier family 35 member D4"
"ENSG00000101782",1169.9462175939,0.321379169291771,0.0627748969645121,5.11954913240962,3.0626697380957e-07,1.0274897928535e-06,"RIOK3","8780","RIO kinase 3"
"ENSG00000141452",284.589916209395,0.146241844821513,0.109592508101751,1.33441461788369,0.182068011953836,0.268385513120187,"RMC1","29919","regulator of MON1-CCZ1"
"ENSG00000141458",1694.95350987576,2.35835643828826,0.137135211145385,17.1973078146066,2.78158456710298e-66,6.74259759045455e-65,"NPC1","4864","NPC intracellular cholesterol transporter 1"
"ENSG00000154065",23.5068802572933,1.15906859112583,0.385731047457727,3.00486206325628,0.0026570131561223,0.00575360856522634,"ANKRD29","147463","ankyrin repeat domain 29"
"ENSG00000053747",58.0092263410639,0.365924302239388,0.233062115776767,1.57007199998939,0.116398361782272,0.181552617346915,"LAMA3","3909","laminin subunit alpha 3"
"ENSG00000168234",219.704431295817,-0.116662254595485,0.12134560696196,-0.96140484617673,0.336348648548488,0.44722651595105,"TTC39C","125488","tetratricopeptide repeat domain 39C"
"ENSG00000154040",41.6690453806784,0.0905819796227218,0.272516883947471,0.332390339675915,0.739594532111049,0.8165513682113,"CABYR","26256","calcium binding tyrosine phosphorylation regulated"
"ENSG00000141447",940.819751225833,0.118427019584337,0.0658792514164562,1.79763760270589,0.0722344553900996,0.119124166745475,"OSBPL1A","114876","oxysterol binding protein like 1A"
"ENSG00000154059",503.700046771201,-0.111367680677839,0.0884774134726641,-1.25871311453117,0.208133972747844,0.300703704573838,"IMPACT","55364","impact RWD domain protein"
"ENSG00000134489",0.709960800133185,-0.367168081046317,2.20958899230842,-0.166170306932389,0.868022926183963,0.911114449648468,"HRH4","59340","histamine receptor H4"
"ENSG00000198795",676.616786714104,0.841300450616897,0.0784635370255942,10.7221836092155,8.00898368698504e-27,7.17982977973148e-26,"ZNF521","25925","zinc finger protein 521"
"ENSG00000141380",1771.34758797754,0.417269066867521,0.0532576153199626,7.83491833723008,4.69147524088076e-15,2.58188805452205e-14,"SS18","6760","SS18 subunit of BAF chromatin remodeling complex"
"ENSG00000141384",26.9596328043675,0.729188637404863,0.343101244864024,2.12528706415464,0.0335626670028758,0.0596750616827582,"TAF4B","6875","TATA-box binding protein associated factor 4b"
"ENSG00000134504",101.604091541186,0.371139718219924,0.18848354461427,1.96908286598418,0.0489435760654244,0.0841103572822091,"KCTD1","284252","potassium channel tetramerization domain containing 1"
"ENSG00000170558",2618.64504639285,-0.0820847493165523,0.0508725682933051,-1.61353656932148,0.10662798496676,0.168271039987162,"CDH2","1000","cadherin 2"
"ENSG00000134762",3.81657148370131,0.36564426316278,0.949598838412914,0.385051295738619,0.700199411434172,0.785415803675758,"DSC3","1825","desmocollin 3"
"ENSG00000134755",0.158192358990472,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"DSC2","1824","desmocollin 2"
"ENSG00000046604",102.215374704172,-1.01843573428449,0.185828958071991,-5.48050069725919,4.24123845346728e-08,1.52494199383266e-07,"DSG2","1829","desmoglein 2"
"ENSG00000118276",43.3995000552177,0.066052979101776,0.266395260140516,0.247951029860422,0.804172296279941,0.864397136702547,"B4GALT6","9331","beta-1,4-galactosyltransferase 6"
"ENSG00000141437",0.359746342224585,-0.175813243892765,2.93054158123486,-0.0599934309134361,0.95216086663958,NA,"SLC25A52","147407","solute carrier family 25 member 52"
"ENSG00000153339",769.817864024404,0.185479455344282,0.0727040147715871,2.55115836349615,0.0107365528061583,0.021081177092614,"TRAPPC8","22878","trafficking protein particle complex subunit 8"
"ENSG00000101695",11.9622769602821,0.175872715266255,0.503993532621406,0.348958277999112,0.727120632296439,0.807193723921733,"RNF125","54941","ring finger protein 125"
"ENSG00000134758",159.927277009152,-0.896588705278566,0.145579956570842,-6.15873727673679,7.33272565499757e-10,2.99279176691648e-09,"RNF138","51444","ring finger protein 138"
"ENSG00000141441",186.061306629355,2.23259794810744,0.180566432152251,12.3644130389913,4.07174683858593e-35,4.8045960694219e-34,"GAREM1","64762","GRB2 associated regulator of MAPK1 subtype 1"
"ENSG00000141434",0.354873188208661,1.82707301133187,3.103359942556,0.588740283161305,0.556035510632831,NA,"MEP1B","4225","meprin A subunit beta"
"ENSG00000166960",2.00723804916043,3.2754115238001,1.56667430276723,2.0906780164931,0.0365569369282527,0.0644777568751303,"CCDC178","374864","coiled-coil domain containing 178"
"ENSG00000141431",19.3747129588475,1.0314415419226,0.431271640870814,2.39162848695531,0.0167738116624541,0.0317183007802475,"ASXL3","80816","ASXL transcriptional regulator 3"
"ENSG00000101746",0.177436594104331,0.785955538541562,4.05983006406648,0.193593211079953,0.846494414401534,NA,"NOL4","8715","nucleolar protein 4"
"ENSG00000134769",187.463504750352,0.771669285518162,0.140633818716844,5.48708193064048,4.08627637361416e-08,1.47137896883278e-07,"DTNA","1837","dystrobrevin alpha"
"ENSG00000166974",588.527460690558,-0.566198283864222,0.0831780526267814,-6.80706347387988,9.9610990510526e-12,4.60642227218115e-11,"MAPRE2","10982","microtubule associated protein RP/EB family member 2"
"ENSG00000186812",248.05728731494,0.672625702010077,0.129072834263891,5.21121044444475,1.87612486311555e-07,6.39609720855817e-07,"ZNF397","84307","zinc finger protein 397"
"ENSG00000186814",249.674344417248,-0.380856311247122,0.124116176599446,-3.06854691855551,0.00215102548312361,0.00472034150837936,"ZSCAN30","100101467","zinc finger and SCAN domain containing 30"
"ENSG00000172466",1470.0241733263,0.703138285484072,0.0587049494158348,11.9774958070982,4.66193779769233e-33,5.13894085732158e-32,"ZNF24","7572","zinc finger protein 24"
"ENSG00000186496",7.35500223742887,-0.271739729984627,0.6575273730894,-0.41327515949314,0.67940502730821,0.769703381694858,"ZNF396","252884","zinc finger protein 396"
"ENSG00000153391",94.2808221270305,0.705421769144953,0.189882475801747,3.71504408801512,0.000203168268038545,0.000509320281400251,"INO80C","125476","INO80 complex subunit C"
"ENSG00000141429",3588.58297366052,1.50607086816897,0.0530931788015137,28.3665604916846,5.23016652854305e-177,6.82143312368739e-175,"GALNT1","2589","polypeptide N-acetylgalactosaminyltransferase 1"
"ENSG00000141428",133.276107966519,0.110725582844959,0.156114005213214,0.709261047359168,0.478162496101067,0.591403060384149,"RMP24","83608","ribonuclease MRP subunit p24"
"ENSG00000141425",1072.2278121676,0.39571514659724,0.0622429575165061,6.35758907330682,2.04944835171644e-10,8.69953047453827e-10,"RPRD1A","55197","regulation of nuclear pre-mRNA domain containing 1A"
"ENSG00000141424",3212.08515240869,0.518043582860596,0.0450586800671366,11.497087400002,1.36442228824804e-30,1.38300245420905e-29,"SLC39A6","25800","solute carrier family 39 member 6"
"ENSG00000134759",1519.18428638659,0.212277976403451,0.0593150143727594,3.5788236528008,0.00034514425276539,0.000842174833982834,"ELP2","55250","elongator acetyltransferase complex subunit 2"
"ENSG00000075643",58.3922179647493,-1.40051893440625,0.249585860097502,-5.61137130869163,2.00729537503386e-08,7.40513622959925e-08,"MOCOS","55034","molybdenum cofactor sulfurase"
"ENSG00000134775",188.056463346471,-1.3235579681371,0.137288402979337,-9.64071210250952,5.3813360039985e-22,4.12858563388495e-21,"FHOD3","80206","formin homology 2 domain containing 3"
"ENSG00000134779",1548.46024231643,-0.484072107022787,0.0571215742719098,-8.47441817199418,2.36257331517089e-17,1.44300064314084e-16,"TPGS2","25941","tubulin polyglutamylase complex subunit 2"
